"","literality","list","rating","language","item","Subject","response"
"1523","literal","1","Valence","Spanish",11,"S11_1",4
"1524","literal","1","Valence","Spanish",11,"S12_1",1
"1525","literal","1","Relationship","Spanish",11,"S01_1",0
"1526","literal","1","Relationship","Spanish",11,"S02_1",-3
"1527","literal","1","Relationship","Spanish",11,"S03_1",0
"1528","literal","1","Relationship","Spanish",11,"S04_1",0
"1529","literal","1","Relationship","Spanish",11,"S05_1",1
"1530","literal","1","Relationship","Spanish",11,"S06_1",-2
"1531","literal","1","Relationship","Spanish",11,"S07_1",0
"1532","literal","1","Relationship","Spanish",11,"S08_1",-1
"1533","literal","1","Relationship","Spanish",11,"S09_1",-1
"1534","literal","1","Relationship","Spanish",11,"S10_1",0
"1535","literal","1","Relationship","Spanish",11,"S11_1",0
"1536","literal","1","Relationship","Spanish",11,"S12_1",-3
"1537","literal","1","Irony","Spanish",11,"S01_1",1
"1538","literal","1","Irony","Spanish",11,"S02_1",1
"1539","literal","1","Irony","Spanish",11,"S03_1",1
"1540","literal","1","Irony","Spanish",11,"S04_1",2
"1541","literal","1","Irony","Spanish",11,"S05_1",3
"1542","literal","1","Irony","Spanish",11,"S06_1",1
"1543","literal","1","Irony","Spanish",11,"S07_1",1
"1544","literal","1","Irony","Spanish",11,"S08_1",1
"1545","literal","1","Irony","Spanish",11,"S09_1",1
"1546","literal","1","Irony","Spanish",11,"S10_1",1
"1547","literal","1","Irony","Spanish",11,"S11_1",1
"1548","literal","1","Irony","Spanish",11,"S12_1",1
"1549","irony","1","Valence","Spanish",12,"S01_1",1
"1550","irony","1","Valence","Spanish",12,"S02_1",3
"1551","irony","1","Valence","Spanish",12,"S03_1",2
"1552","irony","1","Valence","Spanish",12,"S04_1",2
"1553","irony","1","Valence","Spanish",12,"S05_1",3
"1554","irony","1","Valence","Spanish",12,"S06_1",2
"1555","irony","1","Valence","Spanish",12,"S07_1",2
"1556","irony","1","Valence","Spanish",12,"S08_1",1
"1557","irony","1","Valence","Spanish",12,"S09_1",3
"1558","irony","1","Valence","Spanish",12,"S10_1",1
"1559","irony","1","Valence","Spanish",12,"S11_1",1
"1560","irony","1","Valence","Spanish",12,"S12_1",1
"1561","irony","1","Relationship","Spanish",12,"S01_1",-3
"1562","irony","1","Relationship","Spanish",12,"S02_1",-1
"1563","irony","1","Relationship","Spanish",12,"S03_1",-2
"1564","irony","1","Relationship","Spanish",12,"S04_1",-2
"1565","irony","1","Relationship","Spanish",12,"S05_1",-1
"1566","irony","1","Relationship","Spanish",12,"S06_1",-3
"1567","irony","1","Relationship","Spanish",12,"S07_1",-1
"1568","irony","1","Relationship","Spanish",12,"S08_1",-2
"1569","irony","1","Relationship","Spanish",12,"S09_1",-1
"1570","irony","1","Relationship","Spanish",12,"S10_1",-1
"1571","irony","1","Relationship","Spanish",12,"S11_1",-3
"1572","irony","1","Relationship","Spanish",12,"S12_1",-3
"1573","irony","1","Irony","Spanish",12,"S01_1",5
"1574","irony","1","Irony","Spanish",12,"S02_1",4
"1575","irony","1","Irony","Spanish",12,"S03_1",1
"1576","irony","1","Irony","Spanish",12,"S04_1",5
"1577","irony","1","Irony","Spanish",12,"S05_1",4
"1578","irony","1","Irony","Spanish",12,"S06_1",5
"1579","irony","1","Irony","Spanish",12,"S07_1",5
"1580","irony","1","Irony","Spanish",12,"S08_1",1
"1581","irony","1","Irony","Spanish",12,"S09_1",3
"1582","irony","1","Irony","Spanish",12,"S10_1",5
"1583","irony","1","Irony","Spanish",12,"S11_1",5
"1584","irony","1","Irony","Spanish",12,"S12_1",5
"1585","literal","1","Valence","Spanish",13,"S01_1",1
"1586","literal","1","Valence","Spanish",13,"S02_1",1
"1587","literal","1","Valence","Spanish",13,"S03_1",2
"1588","literal","1","Valence","Spanish",13,"S04_1",1
"1589","literal","1","Valence","Spanish",13,"S05_1",2
"1590","literal","1","Valence","Spanish",13,"S06_1",1
"1591","literal","1","Valence","Spanish",13,"S07_1",1
"1592","literal","1","Valence","Spanish",13,"S08_1",1
"1593","literal","1","Valence","Spanish",13,"S09_1",2
"1594","literal","1","Valence","Spanish",13,"S10_1",1
"1595","literal","1","Valence","Spanish",13,"S11_1",1
"1596","literal","1","Valence","Spanish",13,"S12_1",1
"1597","literal","1","Relationship","Spanish",13,"S01_1",-3
"1598","literal","1","Relationship","Spanish",13,"S02_1",-3
"1599","literal","1","Relationship","Spanish",13,"S03_1",-2
"1600","literal","1","Relationship","Spanish",13,"S04_1",-3
"1601","literal","1","Relationship","Spanish",13,"S05_1",-3
"1602","literal","1","Relationship","Spanish",13,"S06_1",-3
"1603","literal","1","Relationship","Spanish",13,"S07_1",-3
"1604","literal","1","Relationship","Spanish",13,"S08_1",-3
"1605","literal","1","Relationship","Spanish",13,"S09_1",-3
"1606","literal","1","Relationship","Spanish",13,"S10_1",-3
"1607","literal","1","Relationship","Spanish",13,"S11_1",-3
"1608","literal","1","Relationship","Spanish",13,"S12_1",-3
"1609","literal","1","Irony","Spanish",13,"S01_1",1
"1610","literal","1","Irony","Spanish",13,"S02_1",1
"1611","literal","1","Irony","Spanish",13,"S03_1",1
"1612","literal","1","Irony","Spanish",13,"S04_1",1
"1613","literal","1","Irony","Spanish",13,"S05_1",1
"1614","literal","1","Irony","Spanish",13,"S06_1",1
"1615","literal","1","Irony","Spanish",13,"S07_1",1
"1616","literal","1","Irony","Spanish",13,"S08_1",1
"1617","literal","1","Irony","Spanish",13,"S09_1",1
"1618","literal","1","Irony","Spanish",13,"S10_1",1
"1619","literal","1","Irony","Spanish",13,"S11_1",1
"1620","literal","1","Irony","Spanish",13,"S12_1",1
"1621","irony","1","Valence","Spanish",14,"S01_1",1
"1622","irony","1","Valence","Spanish",14,"S02_1",3
"1623","irony","1","Valence","Spanish",14,"S03_1",2
"1624","irony","1","Valence","Spanish",14,"S04_1",2
"1625","irony","1","Valence","Spanish",14,"S05_1",3
"1626","irony","1","Valence","Spanish",14,"S06_1",2
"1627","irony","1","Valence","Spanish",14,"S07_1",2
"1628","irony","1","Valence","Spanish",14,"S08_1",2
"1629","irony","1","Valence","Spanish",14,"S09_1",3
"1630","irony","1","Valence","Spanish",14,"S10_1",3
"1631","irony","1","Valence","Spanish",14,"S11_1",2
"1632","irony","1","Valence","Spanish",14,"S12_1",1
"1633","irony","1","Relationship","Spanish",14,"S01_1",-3
"1634","irony","1","Relationship","Spanish",14,"S02_1",-1
"1635","irony","1","Relationship","Spanish",14,"S03_1",-2
"1636","irony","1","Relationship","Spanish",14,"S04_1",-3
"1637","irony","1","Relationship","Spanish",14,"S05_1",0
"1638","irony","1","Relationship","Spanish",14,"S06_1",-3
"1639","irony","1","Relationship","Spanish",14,"S07_1",-2
"1640","irony","1","Relationship","Spanish",14,"S08_1",-1
"1641","irony","1","Relationship","Spanish",14,"S09_1",-1
"1642","irony","1","Relationship","Spanish",14,"S10_1",-1
"1643","irony","1","Relationship","Spanish",14,"S11_1",-3
"1644","irony","1","Relationship","Spanish",14,"S12_1",-3
"1645","irony","1","Irony","Spanish",14,"S01_1",5
"1646","irony","1","Irony","Spanish",14,"S02_1",5
"1647","irony","1","Irony","Spanish",14,"S03_1",4
"1648","irony","1","Irony","Spanish",14,"S04_1",5
"1649","irony","1","Irony","Spanish",14,"S05_1",3
"1650","irony","1","Irony","Spanish",14,"S06_1",5
"1651","irony","1","Irony","Spanish",14,"S07_1",5
"1652","irony","1","Irony","Spanish",14,"S08_1",5
"1653","irony","1","Irony","Spanish",14,"S09_1",4
"1654","irony","1","Irony","Spanish",14,"S10_1",4
"1655","irony","1","Irony","Spanish",14,"S11_1",5
"1656","irony","1","Irony","Spanish",14,"S12_1",5
"1657","literal","1","Valence","Spanish",15,"S01_1",1
"1658","literal","1","Valence","Spanish",15,"S02_1",2
"1659","literal","1","Valence","Spanish",15,"S03_1",2
"1660","literal","1","Valence","Spanish",15,"S04_1",2
"1661","literal","1","Valence","Spanish",15,"S05_1",3
"1662","literal","1","Valence","Spanish",15,"S06_1",3
"1663","literal","1","Valence","Spanish",15,"S07_1",3
"1664","literal","1","Valence","Spanish",15,"S08_1",2
"1665","literal","1","Valence","Spanish",15,"S09_1",3
"1666","literal","1","Valence","Spanish",15,"S10_1",3
"1667","literal","1","Valence","Spanish",15,"S11_1",4
"1668","literal","1","Valence","Spanish",15,"S12_1",1
"1669","literal","1","Relationship","Spanish",15,"S01_1",-3
"1670","literal","1","Relationship","Spanish",15,"S02_1",0
"1671","literal","1","Relationship","Spanish",15,"S03_1",-1
"1672","literal","1","Relationship","Spanish",15,"S04_1",-3
"1673","literal","1","Relationship","Spanish",15,"S05_1",-1
"1674","literal","1","Relationship","Spanish",15,"S06_1",-1
"1675","literal","1","Relationship","Spanish",15,"S07_1",-1
"1676","literal","1","Relationship","Spanish",15,"S08_1",-2
"1677","literal","1","Relationship","Spanish",15,"S09_1",-1
"1678","literal","1","Relationship","Spanish",15,"S10_1",-1
"1679","literal","1","Relationship","Spanish",15,"S11_1",0
"1680","literal","1","Relationship","Spanish",15,"S12_1",-2
"1681","literal","1","Irony","Spanish",15,"S01_1",1
"1682","literal","1","Irony","Spanish",15,"S02_1",1
"1683","literal","1","Irony","Spanish",15,"S03_1",1
"1684","literal","1","Irony","Spanish",15,"S04_1",1
"1685","literal","1","Irony","Spanish",15,"S05_1",1
"1686","literal","1","Irony","Spanish",15,"S06_1",1
"1687","literal","1","Irony","Spanish",15,"S07_1",1
"1688","literal","1","Irony","Spanish",15,"S08_1",1
"1689","literal","1","Irony","Spanish",15,"S09_1",2
"1690","literal","1","Irony","Spanish",15,"S10_1",2
"1691","literal","1","Irony","Spanish",15,"S11_1",2
"1692","literal","1","Irony","Spanish",15,"S12_1",1
"1693","irony","1","Valence","Spanish",16,"S01_1",1
"1694","irony","1","Valence","Spanish",16,"S02_1",3
"1695","irony","1","Valence","Spanish",16,"S03_1",3
"1696","irony","1","Valence","Spanish",16,"S04_1",3
"1697","irony","1","Valence","Spanish",16,"S05_1",3
"1698","irony","1","Valence","Spanish",16,"S06_1",2
"1699","irony","1","Valence","Spanish",16,"S07_1",2
"1700","irony","1","Valence","Spanish",16,"S08_1",1
"1701","irony","1","Valence","Spanish",16,"S09_1",3
"1702","irony","1","Valence","Spanish",16,"S10_1",3
"1703","irony","1","Valence","Spanish",16,"S11_1",2
"1704","irony","1","Valence","Spanish",16,"S12_1",1
"1705","irony","1","Relationship","Spanish",16,"S01_1",-3
"1706","irony","1","Relationship","Spanish",16,"S02_1",0
"1707","irony","1","Relationship","Spanish",16,"S03_1",-1
"1708","irony","1","Relationship","Spanish",16,"S04_1",-1
"1709","irony","1","Relationship","Spanish",16,"S05_1",0
"1710","irony","1","Relationship","Spanish",16,"S06_1",-2
"1711","irony","1","Relationship","Spanish",16,"S07_1",-1
"1712","irony","1","Relationship","Spanish",16,"S08_1",-2
"1713","irony","1","Relationship","Spanish",16,"S09_1",-1
"1714","irony","1","Relationship","Spanish",16,"S10_1",0
"1715","irony","1","Relationship","Spanish",16,"S11_1",-1
"1716","irony","1","Relationship","Spanish",16,"S12_1",-1
"1717","irony","1","Irony","Spanish",16,"S01_1",5
"1718","irony","1","Irony","Spanish",16,"S02_1",5
"1719","irony","1","Irony","Spanish",16,"S03_1",4
"1720","irony","1","Irony","Spanish",16,"S04_1",5
"1721","irony","1","Irony","Spanish",16,"S05_1",5
"1722","irony","1","Irony","Spanish",16,"S06_1",5
"1723","irony","1","Irony","Spanish",16,"S07_1",5
"1724","irony","1","Irony","Spanish",16,"S08_1",5
"1725","irony","1","Irony","Spanish",16,"S09_1",5
"1726","irony","1","Irony","Spanish",16,"S10_1",5
"1727","irony","1","Irony","Spanish",16,"S11_1",5
"1728","irony","1","Irony","Spanish",16,"S12_1",5
"1729","literal","1","Valence","Spanish",17,"S01_1",1
"1730","literal","1","Valence","Spanish",17,"S02_1",4
"1731","literal","1","Valence","Spanish",17,"S03_1",3
"1732","literal","1","Valence","Spanish",17,"S04_1",4
"1733","literal","1","Valence","Spanish",17,"S05_1",3
"1734","literal","1","Valence","Spanish",17,"S06_1",3
"1735","literal","1","Valence","Spanish",17,"S07_1",1
"1736","literal","1","Valence","Spanish",17,"S08_1",3
"1737","literal","1","Valence","Spanish",17,"S09_1",4
"1738","literal","1","Valence","Spanish",17,"S10_1",5
"1739","literal","1","Valence","Spanish",17,"S11_1",3
"1740","literal","1","Valence","Spanish",17,"S12_1",1
"1741","literal","1","Relationship","Spanish",17,"S01_1",0
"1742","literal","1","Relationship","Spanish",17,"S02_1",0
"1743","literal","1","Relationship","Spanish",17,"S03_1",0
"1744","literal","1","Relationship","Spanish",17,"S04_1",0
"1745","literal","1","Relationship","Spanish",17,"S05_1",0
"1746","literal","1","Relationship","Spanish",17,"S06_1",0
"1747","literal","1","Relationship","Spanish",17,"S07_1",-2
"1748","literal","1","Relationship","Spanish",17,"S08_1",0
"1749","literal","1","Relationship","Spanish",17,"S09_1",0
"1750","literal","1","Relationship","Spanish",17,"S10_1",0
"1751","literal","1","Relationship","Spanish",17,"S11_1",-1
"1752","literal","1","Relationship","Spanish",17,"S12_1",-2
"1753","literal","1","Irony","Spanish",17,"S01_1",5
"1754","literal","1","Irony","Spanish",17,"S02_1",1
"1755","literal","1","Irony","Spanish",17,"S03_1",1
"1756","literal","1","Irony","Spanish",17,"S04_1",2
"1757","literal","1","Irony","Spanish",17,"S05_1",3
"1758","literal","1","Irony","Spanish",17,"S06_1",4
"1759","literal","1","Irony","Spanish",17,"S07_1",1
"1760","literal","1","Irony","Spanish",17,"S08_1",1
"1761","literal","1","Irony","Spanish",17,"S09_1",3
"1762","literal","1","Irony","Spanish",17,"S10_1",4
"1763","literal","1","Irony","Spanish",17,"S11_1",5
"1764","literal","1","Irony","Spanish",17,"S12_1",5
"1765","irony","1","Valence","Spanish",18,"S01_1",4
"1766","irony","1","Valence","Spanish",18,"S02_1",4
"1767","irony","1","Valence","Spanish",18,"S03_1",5
"1768","irony","1","Valence","Spanish",18,"S04_1",3
"1769","irony","1","Valence","Spanish",18,"S05_1",5
"1770","irony","1","Valence","Spanish",18,"S06_1",4
"1771","irony","1","Valence","Spanish",18,"S07_1",6
"1772","irony","1","Valence","Spanish",18,"S08_1",4
"1773","irony","1","Valence","Spanish",18,"S09_1",4
"1774","irony","1","Valence","Spanish",18,"S10_1",5
"1775","irony","1","Valence","Spanish",18,"S11_1",4
"1776","irony","1","Valence","Spanish",18,"S12_1",3
"1777","irony","1","Relationship","Spanish",18,"S01_1",0
"1778","irony","1","Relationship","Spanish",18,"S02_1",0
"1779","irony","1","Relationship","Spanish",18,"S03_1",1
"1780","irony","1","Relationship","Spanish",18,"S04_1",0
"1781","irony","1","Relationship","Spanish",18,"S05_1",0
"1782","irony","1","Relationship","Spanish",18,"S06_1",0
"1783","irony","1","Relationship","Spanish",18,"S07_1",0
"1784","irony","1","Relationship","Spanish",18,"S08_1",1
"1785","irony","1","Relationship","Spanish",18,"S09_1",0
"1786","irony","1","Relationship","Spanish",18,"S10_1",0
"1787","irony","1","Relationship","Spanish",18,"S11_1",0
"1788","irony","1","Relationship","Spanish",18,"S12_1",-1
"1789","irony","1","Irony","Spanish",18,"S01_1",5
"1790","irony","1","Irony","Spanish",18,"S02_1",5
"1791","irony","1","Irony","Spanish",18,"S03_1",5
"1792","irony","1","Irony","Spanish",18,"S04_1",5
"1793","irony","1","Irony","Spanish",18,"S05_1",4
"1794","irony","1","Irony","Spanish",18,"S06_1",5
"1795","irony","1","Irony","Spanish",18,"S07_1",5
"1796","irony","1","Irony","Spanish",18,"S08_1",5
"1797","irony","1","Irony","Spanish",18,"S09_1",5
"1798","irony","1","Irony","Spanish",18,"S10_1",4
"1799","irony","1","Irony","Spanish",18,"S11_1",5
"1800","irony","1","Irony","Spanish",18,"S12_1",5
"1801","literal","1","Valence","Spanish",19,"S01_1",1
"1802","literal","1","Valence","Spanish",19,"S02_1",3
"1803","literal","1","Valence","Spanish",19,"S03_1",5
"1804","literal","1","Valence","Spanish",19,"S04_1",3
"1805","literal","1","Valence","Spanish",19,"S05_1",4
"1806","literal","1","Valence","Spanish",19,"S06_1",3
"1807","literal","1","Valence","Spanish",19,"S07_1",3
"1808","literal","1","Valence","Spanish",19,"S08_1",4
"1809","literal","1","Valence","Spanish",19,"S09_1",4
"1810","literal","1","Valence","Spanish",19,"S10_1",4
"1811","literal","1","Valence","Spanish",19,"S11_1",4
"1812","literal","1","Valence","Spanish",19,"S12_1",1
"1813","literal","1","Relationship","Spanish",19,"S01_1",-1
"1814","literal","1","Relationship","Spanish",19,"S02_1",0
"1815","literal","1","Relationship","Spanish",19,"S03_1",0
"1816","literal","1","Relationship","Spanish",19,"S04_1",0
"1817","literal","1","Relationship","Spanish",19,"S05_1",0
"1818","literal","1","Relationship","Spanish",19,"S06_1",0
"1819","literal","1","Relationship","Spanish",19,"S07_1",-1
"1820","literal","1","Relationship","Spanish",19,"S08_1",-3
"1821","literal","1","Relationship","Spanish",19,"S09_1",-1
"1822","literal","1","Relationship","Spanish",19,"S10_1",0
"1823","literal","1","Relationship","Spanish",19,"S11_1",0
"1824","literal","1","Relationship","Spanish",19,"S12_1",-3
"1825","literal","1","Irony","Spanish",19,"S01_1",1
"1826","literal","1","Irony","Spanish",19,"S02_1",1
"1827","literal","1","Irony","Spanish",19,"S03_1",4
"1828","literal","1","Irony","Spanish",19,"S04_1",1
"1829","literal","1","Irony","Spanish",19,"S05_1",1
"1830","literal","1","Irony","Spanish",19,"S06_1",1
"1831","literal","1","Irony","Spanish",19,"S07_1",5
"1832","literal","1","Irony","Spanish",19,"S08_1",1
"1833","literal","1","Irony","Spanish",19,"S09_1",1
"1834","literal","1","Irony","Spanish",19,"S10_1",1
"1835","literal","1","Irony","Spanish",19,"S11_1",1
"1836","literal","1","Irony","Spanish",19,"S12_1",1
"1837","irony","1","Valence","Spanish",20,"S01_1",4
"1838","irony","1","Valence","Spanish",20,"S02_1",3
"1839","irony","1","Valence","Spanish",20,"S03_1",3
"1840","irony","1","Valence","Spanish",20,"S04_1",2
"1841","irony","1","Valence","Spanish",20,"S05_1",5
"1842","irony","1","Valence","Spanish",20,"S06_1",2
"1843","irony","1","Valence","Spanish",20,"S07_1",3
"1844","irony","1","Valence","Spanish",20,"S08_1",1
"1845","irony","1","Valence","Spanish",20,"S09_1",4
"1846","irony","1","Valence","Spanish",20,"S10_1",3
"1847","irony","1","Valence","Spanish",20,"S11_1",3
"1848","irony","1","Valence","Spanish",20,"S12_1",1
"1849","irony","1","Relationship","Spanish",20,"S01_1",-2
"1850","irony","1","Relationship","Spanish",20,"S02_1",0
"1851","irony","1","Relationship","Spanish",20,"S03_1",0
"1852","irony","1","Relationship","Spanish",20,"S04_1",-1
"1853","irony","1","Relationship","Spanish",20,"S05_1",0
"1854","irony","1","Relationship","Spanish",20,"S06_1",-2
